OBJECTID	FOD_ID	FPA_ID	SOURCE_SYSTEM_TYPE	SOURCE_SYSTEM	NWCG_REPORTING_AGENCY	NWCG_REPORTING_UNIT_ID	NWCG_REPORTING_UNIT_NAME	SOURCE_REPORTING_UNIT	SOURCE_REPORTING_UNIT_NAME	LOCAL_FIRE_REPORT_ID	LOCAL_INCIDENT_ID	FIRE_CODE	FIRE_NAME	ICS_209_INCIDENT_NUMBER	ICS_209_NAME	MTBS_ID	MTBS_FIRE_NAME	COMPLEX_NAME	FIRE_YEAR	DISCOVERY_DATE	DISCOVERY_DOY	DISCOVERY_TIME	STAT_CAUSE_CODE	STAT_CAUSE_DESCR	CONT_DATE	CONT_DOY	CONT_TIME	FIRE_SIZE	FIRE_SIZE_CLASS	LATITUDE	LONGITUDE	OWNER_CODE	OWNER_DESCR	STATE	COUNTY	FIPS_CODE	FIPS_NAME	Shape
1772528	300118149	SFO-2014NCNCSNCST-067-20140004	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-067-20140004		PINES MHP FIRE						2014	2456677.5	20	1239	8	Children	2456677.5	20	1704	3	B	34.6784	-77.21763333	14	MISSING/NOT SPECIFIED	NC	Onslow	133	Onslow	
1772529	300118152	SFO-2014GAGAS-FY2014-Montgomery-011	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Montgomery-011		FY2014-MONTGOMERY-011						2014	2456677.5	20	1753	8	Children	2456677.5	20	1814	0.24	A	32.01825	-82.53319444	8	PRIVATE	GA	Montgomery          	209	Montgomery	
1772530	300118153	SFO-2014FLFLS2014170017	NONFED	ST-NASF	ST/C&L	USFLFLS	Florida Forest Service	FLFLS	Florida Forest Service		2014170017		TREE FARM RD (11)						2014	2456677.5	20	1855	8	Children	2456677.5	20	2015	0.5	B	26.2598	-81.692	8	PRIVATE	FL	Collier	021	Collier	
1772531	300118154	SFO-2014SCSCS14WF0182	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0182								2014	2456677.5	20	1752	8	Children	2456677.5	20	2049	24	C	32.208942	-81.069595	8	PRIVATE	SC	Jasper County	053	Jasper	
1772532	300118156	SFO-2014SCSCS14FF0257	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0257								2014	2456678.5	21	1129	8	Children	2456678.5	21	1213	4	B	33.872929	-80.072548	8	PRIVATE	SC	Clarendon County	027	Clarendon	
1772533	300118157	SFO-2014SCSCS14FF0263	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0263								2014	2456678.5	21	1630	8	Children	2456678.5	21	1750	0.5	B	34.395378	-80.162735	8	PRIVATE	SC	Darlington County	031	Darlington	
1772534	300118158	SFO-2014NCNCSNCST-049-20140011	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-049-20140011		HOLLOW POPLAR						2014	2456679.5	22	1415	8	Children	2456679.5	22	1441	0.5	B	35.91286666	-80.7266	14	MISSING/NOT SPECIFIED	NC	Iredell	097	Iredell	
1772535	300118159	SFO-2014SCSCS14NF0137	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14NF0137								2014	2456679.5	22	1505	8	Children	2456679.5	22	1644	5	B	34.135971	-80.892105	8	PRIVATE	SC	Richland County	079	Richland	
1772536	300118160	SFO-2014NCNCSNCST-065-20140001	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-065-20140001		SERVICE RD. FIRE						2014	2456679.5	22	1600	8	Children	2456679.5	22	1645	1.5	B	34.13963333	-77.89786666	14	MISSING/NOT SPECIFIED	NC	New Hanover	129	New Hanover	
1772537	300118161	SFO-2014GAGAS-FY2014-Murray-008	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Murray-008		FY2014-MURRAY-008						2014	2456679.5	22	2055	8	Children	2456679.5	22	2202	0.4	B	34.73650278	-84.80648889	8	PRIVATE	GA	Murray              	213	Murray	
1772538	300118162	SFO-2014NCNCSNCST-055-20140010	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-055-20140010		SHOULD OF WENT HOME						2014	2456680.5	23	1520	8	Children	2456680.5	23	1546	0.5	B	35.4403	-81.17273333	14	MISSING/NOT SPECIFIED	NC	Lincoln	109	Lincoln	
1772539	300118163	SFO-2014NCNCSNCST-060-20140004	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-060-20140004		DUN COMMONS FIRE						2014	2456680.5	23	1757	8	Children	2456680.5	23	1802	0.1	A	35.3243	-80.95273333	14	MISSING/NOT SPECIFIED	NC	Mecklenburg	119	Mecklenburg	
1772540	300118164	SFO-2014SCSCS14WF0202	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0202								2014	2456680.5	23	1727	8	Children	2456680.5	23	1837	0.2	A	32.512474	-80.947662	8	PRIVATE	SC	Jasper County	053	Jasper	
1772541	300118165	SFO-2014NCNCSNCST-076-20140005	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-076-20140005		FORD						2014	2456681.5	24	1449	8	Children	2456681.5	24	1509	0.3	B	35.68016666	-79.68533333	14	MISSING/NOT SPECIFIED	NC	Randolph	151	Randolph	
1772542	300118166	SFO-2014CACDFBEU000333	NONFED	ST-NASF	ST/C&L	USCABEU	San Benito-Monterey Unit	CABEU	CDF - San Benito-Monterey Unit		BEU000333								2014	2456681.5	24	1544	8	Children	2456681.5	24	1550	0.1	A	36.433333	-121.3161	14	MISSING/NOT SPECIFIED	CA	MONTEREY	053	Monterey	
1772543	300118167	SFO-2014AR-ARSPIK1227229	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		PIK1227229		PIK1227229						2014	2456681.5	24	1557	8	Children	2456681.5	24	1640	1	B	34.25581	-93.54194	8	PRIVATE	AR	PIKE	109	Pike	
1772544	300118168	SFO-2014GAGAS-FY2014-McDuffie-017	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-McDuffie-017		FY2014-MCDUFFIE-017						2014	2456682.5	25	1108	8	Children	2456682.5	25	1152	0.1	A	33.39827778	-82.40822222	8	PRIVATE	GA	McDuffie            	189	McDuffie	
1772545	300118169	SFO-2014NCNCSNCST-077-20140011	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-077-20140011		NOT ANOTHER ONE						2014	2456682.5	25	1251	8	Children	2456682.5	25	1336	1.5	B	34.88898333	-79.7359	14	MISSING/NOT SPECIFIED	NC	Richmond	153	Richmond	
1772546	300118170	SFO-2014GAGAS-FY2014-Evans-012	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Evans-012		FY2014-EVANS-012						2014	2456682.5	25	1348	8	Children	2456682.5	25	1406	0.15	A	32.08507778	-81.95338056	8	PRIVATE	GA	Evans               	109	Evans	
1772547	300118171	SFO-2014GAGAS-FY2014-Bryan South-003	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Bryan South-003		FY2014-BRYAN SOUTH-003						2014	2456682.5	25	1337	8	Children	2456682.5	25	1412	1.3	B	31.92458889	-81.38810833	8	PRIVATE	GA	Bryan	029	Bryan	
1772548	300118172	SFO-2014NCNCSNCST-085-20140010	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-085-20140010		HATFIELDS AND MCCOYS WOODS						2014	2456682.5	25	1413	8	Children	2456682.5	25	1423	0.1	A	36.32166666	-80.15075	14	MISSING/NOT SPECIFIED	NC	Stokes	169	Stokes	
1772549	300118173	SFO-2014GAGAS-FY2014-Emanuel-022	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Emanuel-022		FY2014-EMANUEL-022						2014	2456682.5	25	1311	8	Children	2456682.5	25	1439	2.4	B	32.59861111	-82.16944444	8	PRIVATE	GA	Emanuel             	107	Emanuel	
1772550	300118174	SFO-2014SCSCS14WF0227	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0227								2014	2456682.5	25	1353	8	Children	2456682.5	25	1500	3	B	33.351742	-79.952087	8	PRIVATE	SC	Berkeley County	015	Berkeley	
1772551	300118175	SFO-2014GAGAS-FY2014-Chatham-003	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Chatham-003		FY2014-CHATHAM-003						2014	2456682.5	25	1425	8	Children	2456682.5	25	1529	0.2	A	32.11009444	-81.31928333	8	PRIVATE	GA	Chatham             	051	Chatham	
1772552	300118176	SFO-2014SCSCS14FF0291	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0291								2014	2456682.5	25	1352	8	Children	2456682.5	25	1531	5	B	34.141293	-79.929123	8	PRIVATE	SC	Florence County	041	Florence	
1772553	300118177	SFO-2014GAGAS-FY2014-Lowndes-009	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Lowndes-009		FY2014-LOWNDES-009						2014	2456682.5	25	1500	8	Children	2456682.5	25	1548	1.5	B	30.91638889	-83.02333333	8	PRIVATE	GA	Lowndes             	185	Lowndes	
1772554	300118180	SFO-2014NCNCSNCST-012-20140008	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-012-20140008		LINDAWAY RD						2014	2456682.5	25	1558	8	Children	2456682.5	25	1630	0.3	B	35.73591666	-81.77626666	14	MISSING/NOT SPECIFIED	NC	Burke	023	Burke	
1772555	300118181	SFO-2014SCSCS14NF0140	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14NF0140								2014	2456682.5	25	1524	8	Children	2456682.5	25	1714	3	B	34.133335	-80.866669	8	PRIVATE	SC	Richland County	079	Richland	
1772556	300118182	SFO-2014GAGAS-FY2014-Peach-013	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Peach-013		FY2014-PEACH-013						2014	2456683.5	26	1102	8	Children	2456683.5	26	1128	0.36	B	32.54544444	-83.92016667	8	PRIVATE	GA	Peach               	225	Peach	
1772557	300118184	SFO-2014MSMFC17708	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		17708		12320140126001						2014	2456683.5	26	1119	8	Children	2456683.5	26	1315	10	C	32.41336314	-89.39900117	8	PRIVATE	MS	SCOTT	123	Scott	
1772558	300118186	SFO-2014GAGAS-FY2014-Meriwether-009	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Meriwether-009		FY2014-MERIWETHER-009						2014	2456683.5	26	1236	8	Children	2456683.5	26	1355	1.8	B	33.20998056	-84.76532778	8	PRIVATE	GA	Meriwether          	199	Meriwether	
1772559	300118188	SFO-2014NCNCSNCST-018-20140014	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-018-20140014		CHARCOAL						2014	2456683.5	26	1359	8	Children	2456683.5	26	1421	0.1	A	35.7427	-81.25501666	14	MISSING/NOT SPECIFIED	NC	Catawba	035	Catawba	
1772560	300118190	SFO-2014NCNCSNCST-076-20140009	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-076-20140009		LOFLIN POND						2014	2456683.5	26	1435	8	Children	2456683.5	26	1501	0.1	A	35.7315	-79.7415	14	MISSING/NOT SPECIFIED	NC	Randolph	151	Randolph	
1772561	300118191	SFO-2014NCNCSNCST-012-20140014	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-012-20140014		TOY GRADER						2014	2456683.5	26	1453	8	Children	2456683.5	26	1515	0.1	A	35.78663333	-81.74308333	14	MISSING/NOT SPECIFIED	NC	Burke	023	Burke	
1772562	300118192	SFO-2014NCNCSNCST-011-20140020	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-011-20140020		MIDGE FIRE						2014	2456683.5	26	1450	8	Children	2456683.5	26	1532	0.1	A	35.53378333	-82.7018	14	MISSING/NOT SPECIFIED	NC	Buncombe	021	Buncombe	
1772563	300118193	SFO-2014SCSCS14NF0146	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14NF0146								2014	2456683.5	26	1319	8	Children	2456683.5	26	1533	1	B	34.977196	-82.075363	8	PRIVATE	SC	Spartanburg County	083	Spartanburg	
1772564	300118194	SFO-2014SCSCS14FF0309	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0309								2014	2456683.5	26	1433	8	Children	2456683.5	26	1540	0.5	B	34.516941	-79.404892	8	PRIVATE	SC	Dillon County	033	Dillon	
1772565	300118195	SFO-2014GAGAS-FY2014-Cook-007	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Cook-007		FY2014-COOK-007						2014	2456683.5	26	1507	8	Children	2456683.5	26	1553	0.4	B	31.15059444	-83.44700278	8	PRIVATE	GA	Cook                	075	Cook	
1772566	300118196	SFO-2014MSMFC33282	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		33282		04720140126012						2014	2456683.5	26	1420	8	Children	2456683.5	26	1758	1	B	30.60378232	-89.17059439	8	PRIVATE	MS	HARRISON	047	Harrison	
1772567	300118199	SFO-2014ALAFC50249	NONFED	ST-NASF	ST/C&L	USALALS	Alabama Forestry Commission	ALAFC	Alabama Forestry Commission		50249		ECR-20140126-002						2014	2456683.5	26		8	Children	2456683.5	26		5	B	32.752137	-85.37883	14	MISSING/NOT SPECIFIED	AL	Chambers	017	Chambers	
1772568	300118200	SFO-2014NCNCSNCST-031-20140003	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-031-20140003		CAROLINA WINDS DR FIRE						2014	2456684.5	27	1115	8	Children	2456684.5	27	1315	1.5	B	35.13455	-77.90501666	14	MISSING/NOT SPECIFIED	NC	Duplin	061	Duplin	
1772569	300118201	SFO-2014TNTNS14-H0047	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-H0047		SMITH FIRE						2014	2456684.5	27	1250	8	Children	2456684.5	27	1330	2	B	35.176767	-87.329167	8	PRIVATE	TN	LAWRENCE	099	Lawrence	
1772570	300118202	SFO-2014SCSCS14FF0326	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0326								2014	2456684.5	27	1401	8	Children	2456684.5	27	1414	0.5	B	34.318531	-80.513313	8	PRIVATE	SC	Kershaw County	055	Kershaw	
1772571	300118203	SFO-2014NCNCSNCST-064-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-064-20140006		14544 WATSON SEED FARM ROAD						2014	2456684.5	27	1407	8	Children	2456684.5	27	1430	0.1	A	36.1195	-77.75983333	14	MISSING/NOT SPECIFIED	NC	Nash	127	Nash	
1772572	300118204	SFO-2014SCSCS14NF0150	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14NF0150								2014	2456684.5	27	1555	8	Children	2456684.5	27	1615	1	B	34.363361	-81.076859	8	PRIVATE	SC	Fairfield County	039	Fairfield	
1772573	300118205	SFO-2014NCNCSNCST-064-20140008	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-064-20140008		ARROW ROAD						2014	2456684.5	27	1600	8	Children	2456684.5	27	1635	1	B	35.97436666	-77.89218333	14	MISSING/NOT SPECIFIED	NC	Nash	127	Nash	
1772574	300118206	SFO-2014NCNCSNCST-073-20140001	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-073-20140001		ALMOST 5 ACRE FIRE						2014	2456684.5	27	1646	8	Children	2456684.5	27	1710	0.5	B	36.30666666	-78.93516666	14	MISSING/NOT SPECIFIED	NC	Person	145	Person	
1772575	300118207	SFO-2014NCNCSNCST-012-20140015	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-012-20140015		BRUSH						2014	2456684.5	27	1700	8	Children	2456684.5	27	1749	0.3	B	35.81595	-81.65668333	14	MISSING/NOT SPECIFIED	NC	Burke	023	Burke	
1772576	300118208	SFO-2014SCSCS14NF0155	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14NF0155								2014	2456685.5	28	1653	8	Children	2456685.5	28	1743	0.2	A	34.121799	-81.324249	8	PRIVATE	SC	Lexington County	063	Lexington	
1772577	300118209	SFO-2014NENFS19592	NONFED	ST-NASF	ST/C&L	USNENES	Nebraska Department of Forestry	NENFS	Nebraska Forest Service		19592								2014	2456686.5	29	1837	8	Children	2456686.5	29	1852	2	B	41.01714	-96.70686	14	MISSING/NOT SPECIFIED	NE				
1772578	300118210	SFO-2014NCNCSNCST-023-20140011	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-023-20140011		GRAY FOX						2014	2456687.5	30	1520	8	Children	2456687.5	30	1534	0.5	B	35.40283333	-81.58161666	14	MISSING/NOT SPECIFIED	NC	Cleveland	045	Cleveland	
1772579	300118211	SFO-2014MSMFC9742	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		9742		11520140130015						2014	2456687.5	30	1447	8	Children	2456687.5	30	1707	12	C	34.34721974	-89.09240098	8	PRIVATE	MS	PONTOTOC	115	Pontotoc	
1772580	300118213	SFO-2014CACDFRRU011804	NONFED	ST-NASF	ST/C&L	USCARRU	Riverside Unit	CARRU	CDF - Riverside Unit		RRU011804								2014	2456688.5	31	2300	8	Children	2456688.5	31	2325	0.1	A	33.573767	-116.064633	14	MISSING/NOT SPECIFIED	CA	RIVERSIDE	065	Riverside	
1772581	300118215	SFO-2014ALAFC50345	NONFED	ST-NASF	ST/C&L	USALALS	Alabama Forestry Commission	ALAFC	Alabama Forestry Commission		50345		NWR-20140131-008						2014	2456688.5	31		8	Children	2456688.5	31		18	C	33.104838	-87.569262	14	MISSING/NOT SPECIFIED	AL	Tuscaloosa	125	Tuscaloosa	
1773358	300119311	SFO-2014LADAF 97039	NONFED	ST-NASF	ST/C&L	USLALAS	Louisiana Office of Forestry	LADAF 	Louisiana Department of Agriculture and Forestry		97039								2014	2456682.5	25	1243	8	Children				0.37	B	32.24902	-93.9309	8	PRIVATE	LA	Caddo	017	Caddo	
1773373	300119326	SFO-2014TXLFDX491547	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXLFDX	Local Fire Department		491547		ALLEN LN.						2014	2456676.5	19		8	Children				0.5	B	33.405758	-94.071765	14	MISSING/NOT SPECIFIED	TX	Bowie	037	Bowie	
1773374	300119327	SFO-2014TXLFDX492268	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXLFDX	Local Fire Department		492268		14-0000554 CREPE MYRTLE GRASS FIRE						2014	2456683.5	26		8	Children				1	B	30.574012	-96.292087	14	MISSING/NOT SPECIFIED	TX	Brazos	041	Brazos	
1773379	300119332	SFO-2014TXLFDX496107	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXLFDX	Local Fire Department		496107		6300 TAYLORSVILLE RD						2014	2456685.5	28		8	Children				5	B	29.9004246	-97.5078171	14	MISSING/NOT SPECIFIED	TX	Caldwell	055	Caldwell	
1773404	300119362	SFO-2014TXLFDX489380	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXLFDX	Local Fire Department		489380		14-0000009						2014	2456665.5	8		8	Children				1	B	32.579536	-94.575943	14	MISSING/NOT SPECIFIED	TX	Harrison	203	Harrison	
1773423	300119384	SFO-2014CACDFMRN000018	NONFED	ST-NASF	ST/C&L	USCAMRN	Marin County Fire Department	CAMRN	Marin County Fire Department		MRN000018								2014	2456686.5	29	1828	8	Children				0.01	A	37.941787	-122.704988	14	MISSING/NOT SPECIFIED	CA	MARIN	041	Marin	
1773425	300119386	SFO-2014CACDFMMU000056	NONFED	ST-NASF	ST/C&L	USCAMMU	Merced-Mariposa Unit	CAMMU	CDF - Merced-Mariposa Unit		MMU000056								2014	2456688.5	31	1717	8	Children				0.01	A	37.294213	-120.471288	14	MISSING/NOT SPECIFIED	CA	MERCED	047	Merced	
1773426	300119387	SFO-2014CACDFBEU000103	NONFED	ST-NASF	ST/C&L	USCABEU	San Benito-Monterey Unit	CABEU	CDF - San Benito-Monterey Unit		BEU000103								2014	2456675.5	18	1508	8	Children				0.01	A	36.669463	-121.776132	14	MISSING/NOT SPECIFIED	CA	MONTEREY	053	Monterey	
1773443	300119408	SFO-2014CACDFLNU000017	NONFED	ST-NASF	ST/C&L	USCALNU	Sonoma-Lake Napa Unit	CALNU	Sonoma-Lake Napa Unit		LNU000017								2014	2456660.5	3	1510	8	Children				0.1	A	38.42315	-122.705177	14	MISSING/NOT SPECIFIED	CA	SONOMA	097	Sonoma	
1773444	300119409	SFO-2014CACDFLNU000089	NONFED	ST-NASF	ST/C&L	USCALNU	Sonoma-Lake Napa Unit	CALNU	Sonoma-Lake Napa Unit		LNU000089								2014	2456669.5	12	1702	8	Children				0.01	A	38.445048	-122.604471	14	MISSING/NOT SPECIFIED	CA	SONOMA	097	Sonoma	
1773467	300119443	SFO-2014MO-MOS95061	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		95061								2014	2456658.5	1		9	Miscellaneous	2456658.5	1		3	B	37.8303	-91.7798	14	MISSING/NOT SPECIFIED	MO	Phelps	161	Phelps	
1773468	300119449	SFO-2014CACDFCZU000011	NONFED	ST-NASF	ST/C&L	USCACZU	San Mateo-Santa Cruz Unit	CACZU	San Mateo-Santa Cruz Unit		CZU000011								2014	2456658.5	1	1219	9	Miscellaneous	2456658.5	1	1242	0.1	A	37.082183	-122.0832	14	MISSING/NOT SPECIFIED	CA	SANTA CRUZ	087	Santa Cruz	
1773469	300119450	SFO-2014NCNCSNCST-056-20140001	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-056-20140001		BUCK MOUNTAIN						2014	2456658.5	1	1235	9	Miscellaneous	2456658.5	1	1300	0.3	B	35.2457	-83.36135	14	MISSING/NOT SPECIFIED	NC	Macon	113	Macon	
1773470	300119453	SFO-2014MO-MOS93252	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93252								2014	2456658.5	1	1236	9	Miscellaneous	2456658.5	1	1426	1	B	38.434056	-92.848847	14	MISSING/NOT SPECIFIED	MO	Morgan	141	Morgan	
1773475	300119462	SFO-2014NCNCSNCST-087-20140001	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-087-20140001		HICKORY COVE 2						2014	2456658.5	1	1500	9	Miscellaneous	2456658.5	1	1800	2.5	B	35.32246666	-83.47156666	14	MISSING/NOT SPECIFIED	NC	Swain	173	Swain	
1773477	300119469	SFO-2014MO-MOS93720	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93720								2014	2456658.5	1	2158	9	Miscellaneous	2456658.5	1	2215	1	B	37.378628	-93.157189	14	MISSING/NOT SPECIFIED	MO	Greene	077	Greene	
1773478	300119471	SFO-2014ALAFC49966	NONFED	ST-NASF	ST/C&L	USALALS	Alabama Forestry Commission	ALAFC	Alabama Forestry Commission		49966		SWR-20140108-005						2014	2456665.5	8		9	Miscellaneous				15.5	C	32.124545	-87.871801	14	MISSING/NOT SPECIFIED	AL	Marengo	091	Marengo	
1773479	300119472	SFO-2014CACDFMEU000038	NONFED	ST-NASF	ST/C&L	USCAMEU	Mendocino Unit	CAMEU	Mendocino Unit		MEU000038								2014	2456659.5	2	1215	9	Miscellaneous	2456659.5	2	1254	1	B	39.4547	-123.236633	14	MISSING/NOT SPECIFIED	CA	MENDOCINO	045	Mendocino	
1773480	300119473	SFO-2014AR-ARSASH26199	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		ASH26199		ASH26199						2014	2456659.5	2	1225	9	Miscellaneous	2456659.5	2	1305	1	B	33.16025	-91.79095	8	PRIVATE	AR	ASHLEY	003	Ashley	
1773481	300119474	SFO-2014AR-ARSSTO290961	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		STO290961		STO290961						2014	2456659.5	2	1130	9	Miscellaneous	2456659.5	2	1305	4	B	35.89902	-91.96331	8	PRIVATE	AR	STONE	137	Stone	
1773482	300119475	SFO-2014CACDFSHU000054	NONFED	ST-NASF	ST/C&L	USCASHU	Shasta-Trinity Unit	CASHU	Shasta-Trinity Unit		SHU000054								2014	2456659.5	2	1355	9	Miscellaneous	2456659.5	2	1406	0.1	A	40.487233	-122.439	14	MISSING/NOT SPECIFIED	CA	SHASTA	089	Shasta	
1773486	300119484	SFO-2014TXTXS1875	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXTXS	Texas Forest Service		1875		ROONEY FIRE						2014	2456659.5	2	1600	9	Miscellaneous	2456659.5	2	2051	12.6	C	30.88583333	-102.87	14	MISSING/NOT SPECIFIED	TX	Pecos	371	Pecos	
1773487	300119485	SFO-2014CACDFCZU000042	NONFED	ST-NASF	ST/C&L	USCACZU	San Mateo-Santa Cruz Unit	CACZU	San Mateo-Santa Cruz Unit		CZU000042								2014	2456659.5	2	2125	9	Miscellaneous	2456659.5	2	2146	0.1	A	37.12325	-122.113467	14	MISSING/NOT SPECIFIED	CA	SANTA CRUZ	087	Santa Cruz	
